web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date
"1697042211-551","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-10744505","AUDI A3 Sedan 1.4 TFSI Design Ultra 150PS *CH-Auto*","Ersthand Auto*KeylessOpen&Start*Leder*Abstandregel-Tempomat*MMI Navi*Einparkhilfe*Klimaaotomatik*Frisch ab MFK*12 Mon.Garanti","CHF 21'840.–","06.2017","Limousine","45'500 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","4.7 l/100 km","Oui","31.07.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Sternmattweg 1, 6010 Kriens","Listing ID: 10744505","Top Zustand ,Letzter Service bei 41200 Km (Audi-Amag), 8fach Bereifung, 12 Monate Quality 1 Garantie ! Zu Besichtigung / Probefahrt bitte Anmelden 079 3404453 ( Herr Deak)","2023-08-04"
"1697042218-552","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-9888460","AUDI A3 Sportback 1.4 e-tron Ambition S-tronic","","CHF 21'900.–","05.2016","Limousine","44'000 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","204 PS (150 kW)","Traction avant","1.5 l/100 km","Oui","22.09.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Ringstrasse 14, 5432 Neuenhof","Listing ID: 9888460","Seh professionell und punktlich. Alle auto Marke dort in","2022-11-14"
"1697042225-553","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10576632","AUDI A3 Sportback 2.0 TDI Sport S-tronic quattro","","CHF 21'900.–","12.2016","Limousine","143'000 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","4.9 l/100 km","Non","","Non","Non","","Via ala campagna 4, 6593 Cadenazzo","Listing ID: 10576632","","2023-06-02"
"1697042232-554","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10855783","AUDI A3 Sportback 1.4 TFSI Sport S-tronic","","CHF 21'900.–","08.2016","Limousine","70'200 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","4.9 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","VIA CANTONALE 1, 6814 CADEMPINO (TI)","Listing ID: 10855783","","2023-09-14"
"1697042241-555","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-10472976","AUDI A3 Sportback 2.0 TDI 184 Sport quattro S-Tronic","8-fach Räder, Adaptive Cruise Control mit Stop&Go Funktion + pre sense, Navi, Audi Connect, Sportfahrwerk, ab MFK + Service","CHF 21'900.–","06.2017","Limousine","95'200 km","Diesel","Automatique","184 PS (135 kW)","4 roues motrices","4.8 l/100 km","Oui","14.09.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 12'000 km","Aeussere Luzernerstrasse 21, 4665 Oftringen","Listing ID: 10472976","Vielen Dank für Ihr Interesse an unserem Fahrzeug. Gerne begrüssen wir Sie persönlich bei uns in Oftringen oder stehen Ihnen per Mail oder Telefon für Auskünfte zur Verfügung.

Verkaufspreise:
Unsere Verkaufspreise sind inkl. 7.7% Mehrwertsteuer. Die ausgeschriebenen Preise sind Netto-/Fixpreise.

Zusatzdienstleistungen:
Beim Kauf eines Fahrzeuges ist ein Ablieferungspaket für CHF 500.- optional erhältlich.
Dieses beinhaltet:
- Volltanken
- Vignette
- Fahrzeugaufbereitung
- administrative Arbeiten
- Garantie bei Kauf des Ablieferungspakets

Besichtigung/Probefahrt:
Wir bitten Sie für eine Besichtigung / Probefahrt einen Termin zu vereinbaren. Ausserhalb unserer Öffnungszeiten steht Ihnen unsere Ausstellung zur freien Besichtigung offen. Auf Probefahrten mit Occasionsfahrzeugen erheben wir einen Unkostenbeitrag von CHF 50.-, welcher bei Vertragsabschluss am Verkaufspreis abgerechnet wird.

Finanzierung / Leasing:
Gerne unterbreiten wir Ihnen ein auf Sie zugeschnittenes Angebot für Ihre Fahrzeugfinanzierung, zu Top Konditionen.

Eintausch / Ankauf:
Gerne tauschen wir Ihr jetziges Fahrzeug zu fairen Konditionen ein.
Wollen Sie Ihr Fahrzeug verkaufen? Nehmen Sie mit uns Kontakt auf.

Die effektive Ausstattung kann von der publizierten Ausstattung abweichen. Irrtümer und Zwischenverkauf vorbehalten.","2023-04-27"
"1697042248-556","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2016-occasion-10597784","AUDI A3 Cabriolet 1.4 TFSI S-Line","AUDI A3 CABRIOLET FRISCH AB MFK UND SERVICE, FAHRZEUG VON INNEN UND AUSSEN IN TOP ZUSTAND, AUS 1. HAND","CHF 21'900.–","01.2017","Cabriolet","29'000 km","Essence","Boîte manuelle","150 PS (110 kW)","Traction avant","4.8 l/100 km","Oui","09.06.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Kesselstrasse 7, 8957 Spreitenbach","Listing ID: 10597784","AUDI A3 CABRIOLET FRISCH AB MFK UND SERVICE, FAHRZEUG VON INNEN UND AUSSEN IN TOP ZUSTAND, AUS 1. HAND, MIT EINER TOLLEN SPORTLICHEN AUSSTATTUNG WIE Z.B.:","2023-06-09"
"1697042257-557","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-cabriolet-2015-occasion-10931987","AUDI A3 Cabriolet 1.8 TFSI Ambiente quattro S-tronic","** CH-Fahrzeug ** Anhängervorrichtung abnehmbar ** Neuwertigen zustand **","CHF 21'900.–","08.2015","Cabriolet","98'300 km","Essence","Boîte manuelle automatisée","180 PS (132 kW)","4 roues motrices","6.6 l/100 km","Oui","03.06.2021","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Wilerstrasse 7a, 9536 Schwarzenbach SG.","Listing ID: 10931987","Sehr geehrte Damen und Herren
Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.
Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.
Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Tausch sowie Finanzierung / Leasing möglich.

- CH-Fahrzeug 
- Neuwertigen zustand 
- Rauchfrei
- 8-Fach bereift 
- Garantie 1 Jahr oder 20000 Km.
- Leder
- Navi.
- Bi-Xenon 
- Distanzregel
- Rückfahkamera 
- Parksensoren V+H
- Sitzheizung 
- Sportsitze 
- Anhängervorrichtung abnehmbar ( 1600.- Kg )
- Bang & Olufsen Soundsystem
- Digitaler Radioempfang (DAB)","2023-10-10"
"1697042266-558","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-10864409","AUDI A3 Sportback 1.4 e-tron S-tronic","Frisch ab Service und Inspektion!","CHF 21'900.–","05.2017","Limousine","59'000 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","204 PS (150 kW)","Traction avant","1.6 l/100 km","Oui","10.11.2022","Non","Non","","3612 Steffisburg","Listing ID: 10864409","Verkaufe meinen schönen und stets gepflegten A3 etron, da ich ihn nicht mehr so oft brauche. Service und Inspektion sind frisch gemacht, Oktober/2023.
Besondere Merkmale:
- 43 km elektrische Reichweite
- Abstandstempomat
- Voll LED Scheinwerfer
- Rückfahrkamera
- uvm.","2023-09-17"
"1697042273-559","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-9399802","AUDI A3 Sportback 1.5 TFSI S-tronic Sport","","CHF 21'900.–","12.2017","Limousine","125'150 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","5 l/100 km","Oui","03.05.2022","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 10'000 km","Fin du Mossard 5, 3280 Murten","Listing ID: 9399802","Frisch ab MFK und Service.","2022-11-14"
"1697042282-560","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10236710","AUDI A3 SB S-Line 1.5 35 TFSI Sport S-Tronic","CH-Fzg, Nanograu, S-Line Pack + Exterieur, MMI Navi Plus, Phone Box, 8-fach Alu, indiv. Versicherung & Finanzierung möglich","CHF 21'900.–","02.2019","Limousine","112'866 km","Essence","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","7.2 l/100 km","Oui","03.02.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois","Hauptstrasse 39, 5502 Hunzenschwil","Listing ID: 10236710","Schl.-Nr. 1
Herzlich willkommen bei der Auto-Germann AG in Hunzenschwil

Unsere Firma steht seit über 90 Jahren für Kompetenz in Fahrzeugtechnik, 
und kümmert sich um die individuelle Mobilität die Kunden begeistert.

Jederzeit sind Besichtigung und Beratung zu unseren Öffnungszeiten möglich. Für eine Probefahrt freuen wir uns, Ihnen nach telefonischer Vereinbarung, Ihr Wunschfahrzeug zeigen zu dürfen.

Auf Wunsch bieten wir Ihnen ein Ablieferungspaket ab CHF 590.- an, welches eine Tankfüllung, die Vignette sowie die administrativen Arbeiten für die Immatrikulation des Fahrzeuges beinhaltet.

Planen Sie bitte für einen Besuch bei uns mit Fahrzeugbesichtigung, Probefahrt, Offerte sowie Eintauschofferte und eventueller Kaufabwicklung, genügend Zeit ein.

Leasingberechnungen können für einen ersten Eindruck selber im Autoscout24 berechnet werden. Klicken Sie dazu auf den Balken ""Santander"" unterhalb vom Preis. 
Gerne beraten wir Sie aber auch individuell bei uns im Showroom dazu.

Wir freuen uns auf Ihren Besuch.

Ihr Verkaufsteam der Auto-Germann AG in Hunzenschwil.","2023-02-07"
"1697042289-561","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10886491","AUDI A3 Sportback 1.5 TFSI S-tronic Sport","Rückfahrkamera, Tempomat mit Distanzregelung...","CHF 21'900.–","01.2019","Limousine","110'000 km","Essence","Automatique","150 PS (110 kW)","Traction avant","5 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Aargauerstrasse 13, 6215 Beromünster","Listing ID: 10886491","Top Service! Absolut zufrieden! Schnelle Bearbeitung von Anliegen, sehr kundenfreundlich, ...","2023-09-25"
"1697042298-562","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2015-occasion-10877528","AUDI A3 Sportback 2.0 TDI Ambition quattro S-tronic","Sline | navigation | camera de recul | Service suivit chez Audi","CHF 21'900.–","07.2015","Limousine","78'600 km","Diesel","Boîte manuelle automatisée","184 PS (135 kW)","4 roues motrices","4.8 l/100 km","Oui","22.09.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route de la Conversion 261, 1093 La Conversion","Listing ID: 10877528","FRANÇAIS
ENGLISH
DEUTSCH

Merci pour votre intérêt pour l’un de nos véhicules.
Autociel est actif dans l’achat, la vente et l’import de véhicules depuis 2002.
Livraison possible de nos véhicules directement chez vous, dans toute la Suisse et au Lichtenstein.
Pour ce véhicule, veuillez contacter Jérôme au 021 796 37 33 - ou d’utiliser le formulaire de contact AutoScout.

PRIÈRE DE PRENDRE RENDEZ-VOUS, NOUS AVONS DES VÉHICULES A PLUSIEURS ADRESSES.

Thank you for your interest in one of our vehicles.
Autociel is active in the purchase, sale and import of vehicles since 2002.
We can deliver our vehicles directly to you, throughout Switzerland and Liechtenstein.
For this vehicle, please contact Jérôme at 021 796 37 33 - or use the AutoScout contact form.

PLEASE MAKE AN APPOINTMENT, WE HAVE VEHICLES AT SEVERAL ADDRESSES.

Vielen Dank für Ihr Interesse an einem unserer Fahrzeuge.
Autociel ist seit 2002 im An- und Verkauf sowie im Import von Jahres- und Neuwagen tätig. Wir liefern die Fahrzeuge direkt zu Ihnen nach Hause (ganze Schweiz und Liechtenstein).
Für dieses Fahrzeug kontaktieren Sie bitte Jérôme unter 021 796 37 33 - oder nutzen Sie das AutoScout Kontaktformular.

BITTE VEREINBAREN SIE EINEN TERMIN, DA WIR DIE FAHRZEUGE AN MEHREREN STANDORTEN STEHEN HABEN.","2023-09-21"
"1697042307-563","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10477616","AUDI A3 Sportback 2.0 TDI","*BITTE NUR AUF VORANMELDUNG*frisch ab MFK*Anhängerkupplung*Virtual Cockpit*Tempomat*Parksensoren vorne + hinten*Sitzheizung","CHF 21'900.–","07.2018","Limousine","55'400 km","Diesel","Boîte manuelle","150 PS (110 kW)","Traction avant","4 l/100 km","Oui","05.07.2023","Non","Non","","Gewerbestrasse 1, 6340 Baar","Listing ID: 10477616","*BITTE NUR AUF VORANMELDUNG*
*frisch ab MFK
*Anhängerkupplung
*Virtual Cockpit
*Tempomat
*Parksensoren vorne + hinten
*Sitzheizung
*Parklenkassistent

*Die effektive Ausstattung kann von der publizierten Ausstattung abweichen

*Optional können Sie Ihre Vollkaskoversicherung direkt in die monatliche Leasingrate einbinden
*Optional Ablieferungspauschale von CHF 390.- (Aufbereitung, Vollgetankt, Vignette)
*Optional Garantie
*Eintausch und Leasing sind möglich
*Eigene offizielle BMW Service Vertragswerkstatt (www.BMW-Winter.ch)
*Eigene Carrosserie und Lackiererei (www.Beulenschmid.ch)
*Vertragspartner der Zürich Versicherung (Help-Point Partner)","2023-04-28"
"1697042316-564","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10871466","AUDI A3 Sportback 1.4 e-tron S-tronic","Frisch ab Service, Frisch ab MFK, Top gepflegt, Anschauen lohnt sich!","CHF 21'900.–","09.2016","Limousine","84'200 km","Hybride rechargeable essence/électrique","Boîte manuelle automatisée","204 PS (150 kW)","Traction avant","1.7 l/100 km","Oui","20.09.2023","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Winznauerstrasse 128-134, 4632 Trimbach bei Olten","Listing ID: 10871466","Vielen Dank für Ihr Interesse an unserem Fahrzeug. Gerne begrüssen wir Sie persönlich bei uns in Trimbach oder stehen Ihnen per Mail oder Telefon für Auskünfte zur Verfügung.

Verkaufspreise:
Unsere Verkaufspreise sind inkl. 7.7% Mehrwertsteuer. Die ausgeschriebenen Preise sind Netto-/Fixpreise.

Zusatzdienstleistungen
Beim Kauf eines Fahrzeuges ist ein Ablieferungspaket für CHF 495.- optional erhältlich.
Dieses beinhaltet:
- Volltanken
- Vignette
- Fahrzeugaufbereitung

Besichtigung/Probefahrt:
Wir bitten Sie für eine Besichtigung / Probefahrt einen Termin zu vereinbaren. Ausserhalb unserer Öffnungszeiten steht Ihnen unsere Ausstellung zur freien Besichtigung offen.

Finanzierung / Leasing:
Gerne unterbreiten wir Ihnen ein auf Sie zugeschnittenes Angebot für Ihre Fahrzeugfinanzierung, zu Top Konditionen.

Eintausch / Ankauf:
Gerne tauschen wir Ihr jetziges Fahrzeug zu fairen Konditionen ein.
Wollen Sie Ihr Fahrzeug verkaufen? Nehmen Sie mit uns Kontakt auf.

Die effektive Ausstattung kann von der publizierten Ausstattung abweichen. Irrtümer und Zwischenverkauf vorbehalten.","2023-09-20"
"1697042323-565","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2017-occasion-10899384","AUDI A3 Sportback 2.0 TDI Sport quattro","Besichtigung auf Voranmeldung / +Fr. 300.-- Ablieferpauschale / Amag Nr.245983","CHF 21'950.–","10.2017","Limousine","86'000 km","Diesel","Boîte manuelle","150 PS (110 kW)","4 roues motrices","4.8 l/100 km","Non","","Non","Oui","À partir de la livraison du véhicule, 12 mois","Murtenstrasse 4, 3270 Aarberg","Listing ID: 10899384","[A2] brillantschwarz
[MI] schwarz - schwarz
Winterpneus","2023-09-29"
"1697042332-566","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2018-occasion-10381726","AUDI A3 Sportback 1.5 TFSI S-tronic Sport","Navi, DAB+, LED Scheinwerfer, PDC vorne und hinten, ect.","CHF 21'980.–","07.2018","Limousine","101'500 km","Essence","Automatique","150 PS (110 kW)","Traction avant","5 l/100 km","Oui","25.03.2023","Non","Oui","À partir de la livraison du véhicule, 3 mois ou 5'000 km","Kreuzmatte 12, 6260 Reiden","Listing ID: 10381726","Ablieferungspauschale ist nicht inbegriffen, welches eine Tankfüllung, eine Autobahnvignette, Reinigung innen und aussen sowie die administrativen Arbeiten für die Immatrikulation des Fahrzeuges beinhaltet.","2023-03-25"
"1697042339-567","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2016-occasion-10734160","AUDI A3 Sportback 2.0 TDI Sport S-tronic","** S - LINE ** ENTRETIEN COMPLET * EXPERTISE DU JOUR * 8 PNEUS * GARANTIE 12 MOIS *","CHF 21'999.–","06.2016","Limousine","49'500 km","Diesel","Boîte manuelle automatisée","150 PS (110 kW)","Traction avant","4.4 l/100 km","Oui","20.10.2021","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Route de la Galaise 62, 1232 Confignon","Listing ID: 10734160","","2023-07-29"
"1697042348-568","https://www.autoscout24.ch/fr/voitures/audi--a3?cond=49&make=5&model=37&sort=price_desc&vehtyp=10","","","https://www.autoscout24.ch/fr/d/audi-a3-limousine-2019-occasion-10677913","AUDI A3 Sportback 30 TDI Sport S-tronic","S-LINE INNEN&AUSSEN**8-FACH ALUFELGEN**CH-FAHRZEUG**12 MONATE GARANTIE**FRISCH AB MFK&SERVICE**JAHRGANG 2019**CHF 22'000.-","CHF 22'000.–","01.2019","Limousine","135'000 km","Diesel","Boîte manuelle automatisée","116 PS (85 kW)","Traction avant","6.2 l/100 km","Oui","","Non","Oui","À partir de la livraison du véhicule, 12 mois ou 20'000 km","Amtackerstrasse 29, 9437 Marbach SG","Listing ID: 10677913","- Top Zustand
- 1 Hand
- Hammer Ausstattung (siehe Liste unten)
- S-Line innen&aussen
- CH-Fahrzeug
- Sehr gepflegt
- Sehr sparsam
- Garantie (12 Monate o. 20'000km)
- Frisch ab MFK
- Frisch ab Service

***SONDERAUSSTATTUNG***
* Ablagenpaket
* Audi connect (3 Jahre)
* Audi pre sense front
* Audi virtual cockpit 12,3''
* Dachhimmel schwarz
* Aussenspiegel rechts und links beheizbar und elektrisch anklappbar - inkl. automatisch abblendend
* Connectivity-Paket
* Garantie: Audi Garantie: 5 Jahre oder 100'000 km (ab 1. Inv.)
* Komfortschlüssel, advanced key
* Make up-Spiegel beleuchtet für Beifahrer
* Media: Bang & Olufsen Soundsystem
* Metallic-Lackierung
* Multifunktions-Sportlenkrad in Leder, unten abgeflacht
* Ohne Motorenbezeichnung
* Paket Infotainment
* Audi connect
* Audi Smartphone Interface
* Audi Sound System
* Fahrer-Informationssystem mit Farbdisplay
* Media: Audi Phone Box inkl.LTE
* Multifunktions-Sportlederlenkrad 3-Speichen
* Navigationssystem plus mit MMI
* S line Dachkantenspoiler
* S line Exterieurpaket
* S line Sportpaket
* S-Line Sportfahrwerk
* Stoff-/Leder-Ausstattung
* Technikpaket
* Assist: Einparkhilfe plus
* Innenspiegel automatisch abblendbar
* Klimaautomatik Komfort
* LED Scheinwerfer
* Tempomat
* Audi Smartphone Interface

Die Garage Freund GmbH in Marbach ist Ihr zuverlässiger Partner im Bereich gepflegte Occasionen, professionelle Beratung, moderne Fach-Werkstatt sowie Autoankauf und verkauf.
Wir garantieren mit unserem fachkompetenten und motivierten Team in allen Bereichen rund um das Auto einen Top-Service. Unser stetiger Wachstum sowie die Kundenzufriedenheit bestätigen unsere Kompetenz in der Autobranche.
Über 40 Jahre Erfahrung in der Automobilbranche und ausgebildete Fachspezialisten garantieren für höchste Kompetenz und Know-how.","2023-07-06"
