web-scraper-order,web-scraper-start-url,page,annonce-link,annonce-link-href,title,subtitle,price,date,body-type,kilometers,fuel-type,transmission,power,drivetrain,consumption,expertise,expertise-date,accident,warranty,warranty-details,location,listing-id,description-text,created-date,new-price
1697697858-1636,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2022-occasion-10500254,VW Golf 2.0 TDI Active DSG **ANHÄNGERKUPPLUNG*RÜCKFAHRKAMERA** **LENKRADHEIZUNG*5-JAHRE-GARANTIE**,"5-JAHRE-WERKSGARANTIE, DISTANZREGLER, LENKRAD-HEIZUNG, SPUR-ASSISTENT, LED-SCHEINWERFER",CHF 30'799.–,02.2022,Limousine,20'000 km,Diesel,Boîte manuelle automatisée,150 PS (110 kW),Traction avant,-,Oui,23.03.2023,Non,Oui,"Dès la 1ère mise en circulation, 60 mois ou 100'000 km","Weinfelderstrasse 88, 8580 Amriswil",Listing ID: 10514184,"- ANHÄNGERKUPPLUNG (EL.AUSFAHRBAR)
- DISTANZREGLER-TEMPOMAT
- RÜCKFAHRKAMERA
- LENKRAD-HEIZUNG
- VIRTUAL-TACHO
- SPURHALTE-ASSISTENT
- FERNLICHT-ASSISTENT
- VERKEHRSZEICHEN-ASSISTENT
- AUFFAHR-ASSISTENT
- MÜDIGKEITS-ASSISTENT
- SITZHEIZUNG
- WIRELESS-CHARGER FÜR HANDY
- DAB/WEBRADIO EMPFANG
- LED-SCHEINWERFER
- NAVI
- AMBIENTE-BELEUCHTUNG
- 3-ZONE KLIMAAUTOMATIK
- USB-ANSCHLÜSSE
- LEDER-LENKRAD UNTEN ABGEFLACHT
- GETÖNTE SCHEIBEN
- ALU-PEDALERIE
- FAHRPROFIL-AUSWAHL
- ISOFIX + BEIFAHRER
- ECT...






- KREDIT / TEILZAHLUNG / LEASING
( wir erledigen die Finanzierung für Sie! )

- EINTAUSCH ALLER FAHRZEUGMARKEN




Irrtümer und Zwischenverkauf vorbehalten, keine Haftung für Druck und Schreibfehler. Alle Angaben ohne Gewähr.",2023-05-06,Oui
1697697871-1637,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2021-occasion-10954910,VW Golf 2.0 TSI GTI DSG,,CHF 30'810.–,06.2021,Limousine,32'290 km,Essence,Boîte manuelle automatisée,245 PS (180 kW),Traction avant,-,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Rue des Voituriers 2, 1217 Meyrin",Listing ID: 10949306,,2023-10-18,Non
1697697886-1638,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2016-occasion-10553259,VW Golf 2.0 TSI R 4Motion DSG,TOP GEPFLEGTES FAHRZEUG • FRISCH AB SERVICE • 8-FACH MIT FELGE • PANO-DACH • DYNAUDIO EXCITE SOUND • SPORTSITZE VO. • UVM,CHF 30'890.–,06.2016,Limousine,72'500 km,Essence,Boîte manuelle automatisée,301 PS (221 kW),4 roues motrices,6.9 l/100 km,Oui,,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Brandbachstrasse 9, 8305 Dietlikon",Listing ID: 9574750,"Bei diesem Fahrzeug ist eine Voranmeldung nötig. Bitte rufen Sie uns dafür an (044 883 22 55) und vereinbaren Sie mit uns einen Termin.

Willkommen bei Nagel Automobile

Ihr Interesse an unseren Fahrzeugen freut uns sehr.


FÜR ALLE FAHRZEUGE GILT:
- garantiert unfallfrei.

VERKAUFSPREISE:
Unsere Verkaufspreise sind inklusive 7.7% Mehrwertsteuer.

FAHRZEUGEINTAUSCH:
Gerne unterbreiten wir Ihnen ein Eintauschangebot - Dafür brauchen wir folgendes:
- Fahrzeugmodell und sofern möglich Auflistung der Optionen
- Aktueller Kilometerstand
- Datum des letzten Services
- Kopie des Fahrzeugausweises
- Fotos von Innen sowie Aussen
- Ihre Preisvorstellung

KONTAKT:
Bei weiteren Fragen stehen wir Ihnen gerne von Montag bis Samstag während unseren Geschäftszeiten zur Verfügung.

Rufen Sie uns an 044 883 22 55 

Irrtümer, Rechtschreibefehler und Zinssatzänderungen vorbehalten.",2023-05-25,Non
1697697901-1639,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2019-occasion-10894158,VW GOLF 2.0 TSI DSG TCR,*** Leasing-Aktion ab 3.88% *** Navi/DAB - LED - Gewindefahrwerk -  Pack Fahrerassistenz Plus - Distanzregler - Rückfahrkamera - Panoramaglasdach - Sitzheizung,CHF 30'890.–,06.2019,Limousine,59'700 km,Essence,Boîte manuelle automatisée,290 PS,Traction avant,7.9 l/100 km,Oui,16.10.2023,Non,Oui,À partir de la livraison du véhicule,"Wilerstrasse 72, 9542 Münchwilen",Listing ID: 9567970,"- Leasing-Aktion ab 3.88%
Zusätzliche Infos zu diesem Fahrzeug:
- Interessante Leasingkonditionen
- Optional: Service-Paket – sparen Sie jetzt 30%!
- Spannende Eintauschangebote, bringen Sie Ihr Auto mit.
- Sehr guter Zustand, inklusive Gebrauchtwagengarantie
700 FAHRZEUGE – UND EINE GANZE AUTO WELT DAZU

Ein herzliches «GRÜEZI» aus der Ostschweiz

Seit über 40 Jahren sind Autos unsere Leidenschaft und zufriedene Kunden unser Zündstoff. Bei uns treffen Sie auf eine in der Schweiz einzigartige Auto Welt: Egal ob in unserer Werkstatt, in der modernen Lackiererei oder in unserem grossen Showroom – wir bieten alles rund ums Auto. 

Unser Familienunternehmen beschäftigt über 100 Mitarbeiter, die sich jeden Tag mit Herzblut um die Wünsche unserer Kunden kümmern. 

Kommen Sie unverbindlich auf einen Kaffee vorbei und lernen Sie uns kennen. Wir freuen uns auf Ihren Besuch! 

Das erwartet Sie in unserer Auto Welt:
- 700 Neuwagen und Gebrauchtwagen
- Ein sympathisches Team mit viel Herz und Kompetenz
- Persönliche und umfassende Betreuung
- vor und nach dem Kauf
- Alles unter einem Dach
- Umfangreiches Dienstleistungsangebot wie
 - Service & Reparatur, Tuning & Styling 
- Carrosserie & Lackiererei, Tankstelle mit Waschanlage
- und vieles mehr

Garagen/Händler:  Sie sind herzlich willkommen, profitieren Sie von Spezialkonditionen!

So stellt sich unser Best-Preis-Angebot zusammen:
-  Bestes Preis-Leistungs-Verhältnis der Schweiz
- Vergleichen - Probe fahren
 - mit gutem Gefühl entscheiden
- Faire Leasing-Konditionen
- Fairer Eintauschpreis
- bei uns sind alle Eintauschfahrzeuge willkommen!

So finden Sie uns:
Wir sind direkt an der A1 zwischen St. Gallen und Winterthur gelegen. Nehmen Sie die Ausfahrt 76 (Münchwilen) und fahren Sie auf der Hauptstrasse Richtung Wil. Eingangs von Wil befindet sich unsere Auto Welt - Sie können uns nicht verfehlen! :-)

Reisen Sie mit dem Zug an 
Gerne holen wir Sie am Bahnhof Wil ab - rufen Sie uns einfach an.

Kommen Sie vorbei, erfahren Sie Leidenschaft! - vonrotz.ch",2023-09-27,CHF 55'400
1697697914-1640,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2018-occasion-10684664,VW Golf 2.0 TSI R 4Motion DSG,"Sehr gepflegtes Fahrzeug, 8-fach bereift.",CHF 30'900.–,07.2018,Limousine,84'000 km,Essence,Boîte manuelle automatisée,310 PS (228 kW),4 roues motrices,7.1 l/100 km,Non,14.12.2021,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Freiburgstrasse 650, 3172 Niederwangen",Listing ID: 10667214,Sehr kompetente und kundenfreundliche Garage. Habe im 2021 dort mein neues Auto ...,2023-07-09,Non
1697697927-1641,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2022-occasion-10474388,VW Golf 8 1.5 eTSI R-Line DSG,**48 Monate Werksgarantie**R-Line**LED-Plus-Scheinwerfer**Fahrerassistenz Paket**Rückfahrkamera**Digital Cockpit Pro**Navi**,CHF 30'900.–,06.2022,Limousine,26'000 km,Hybride léger essence/électrique,Boîte manuelle automatisée,150 PS (110 kW),Traction avant,5.6 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 48 mois ou 80'000 km","Zürcher Strasse 511, 9000 St. Gallen",Listing ID: 10712221,Zzgl. Ablieferungspauschale CHF 490.-,2023-04-27,CHF 44'850
1697697942-1642,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10788470,VW Golf 1.4 TSI GTE DSG,,CHF 30'900.–,07.2020,Limousine,21'000 km,Hybride rechargeable essence/électrique,Boîte manuelle automatisée,204 PS (150 kW),Traction avant,1.5 l/100 km,Non,04.01.2022,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Wässermattstrasse 3, 5000 Aarau",Listing ID: 10894436,"VW Golf 7.5GTE / frisch ab Service / ST Gewindefahrwerk V1 inkl. DTC/ 8-fach Alubereift mit Sommer 19Zoll & Winter 17Zoll / Spurverbreiterungen an der Hinterachse/ div. Plastikteile in schwarzglanz lackiert/ Digitaltacho mit CarPlay/ Abstandsregeltempomat/ Sitzheizung vorne/ Org. Ambientebeleuchtung/ Scheiben hinten in schwarz (95%) foliert/ Leistung 205PS mit Elektromotor/ Reichweite elektr. bis 50km (sparsam)/ Aufladbar über normale Steckdose/ Batterie 8-Jahre Garantie ab 1.Inverkehrsetzung/ Alle Veränderungen wurden bei der Stva eingetragen / Top Zustand! 

Checkliste
Anzahl Schlüssel: 2
Letzter Service: Frisch (2023)

Wird im Kundenauftrag verkauft. 


Herzlich Willkommen in unserer BestDrive by Continental Filiale in Hunzenschwil. 

Weil ein Autokauf Vertrauenssache ist.

Wir unterstützen Sie aktiv beim Kauf- und Verkauf Ihres Fahrzeugs, egal ob PKW, SUV oder Lieferwagen. Von der Inserierung über die Terminierung bis hin zum kompletten Verkauf Ihres Autos stehen wir an Ihrer Seite und unterstützen Sie tatkräftig.
Dabei kaufen und verkaufen wir Marken und Modelle jeglicher Art. Alle Fahrzeuge werden in einem guten Zustand gekauft, kontrolliert, MFK-vorgeführt und anschliessend gereinigt und aufbereitet.

Besichtigung / Probefahrten:
Bitte für Besichtigungen und Probefahrten vorher einen Termin vereinbaren. Ausserhalb unserer Öffnungszeiten, sowie z.B. auch Sonntags, stehen Ihnen unsere Fahrzeuge draussen zur freien Besichtigung offen.

Garantie:
Bei allen unseren Gebrauchtwagen, bei welchen die Werksgarantie bereits abgelaufen ist, erhalten Sie 12 Monate/20'000KM Garantie zu einem Top Preis. Für diese Garantielösungen arbeiten wir mit der Quality1 zusammen.

Für sämtliche Anliegen und Auskünfte stehen wir Ihnen selbstverständlich 24/7 sehr gerne zur Verfügung. Gerne bedienen wir Sie auf deutsch, französisch, italienisch und Englisch.

Unsere Fahrzeuge sind preislich gut positioniert und optisch wie auch technisch in guten Zuständen. Wir werden keine massiven Preisnachlässe gewähren, bitte nur seriöse Anfragen. Besten Dank für ihr Verständnis. 

Wir freuen uns auf Ihren Besuch!
Team BestDrive by Continental Hunzenschwil",2023-08-21,Non
1697697955-1643,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10696374,VW Golf 1.5 eTSI  mHEV ACT R-Line DSG,Sehr schönes und gepflegtes CH Fahrzeug mit einer TOP-Ausstattung!,CHF 30'900.–,10.2020,Limousine,41'400 km,Hybride léger essence/électrique,Boîte manuelle automatisée,150 PS (110 kW),Traction avant,6 l/100 km,Oui,10.07.2023,Non,Oui,"Dès la 1ère mise en circulation, 36 mois ou 100'000 km","Kantonsstrasse 113, 6234 Triengen",Listing ID: 10430645,"Sehr schönes und gepflegtes CH Fahrzeug mit einer TOP-Ausstattung!



Frisch ab MFK und Service

Werksgarantie",2023-07-13,CHF 53'160
1697697968-1644,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2021-occasion-10936378,VW Golf 1.4 TSI PHEV GTE,Top équipements Roues hiver,CHF 30'900.–,01.2021,Limousine,35'000 km,Hybride rechargeable essence/électrique,Boîte manuelle automatisée,245 PS (180 kW),Traction avant,1.6 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Route de la Gare 10, 1271 Givrins",Listing ID: 10526127,,2023-10-12,CHF 57'650
1697697981-1645,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2016-occasion-10393200,VW Golf 2.0 TSI R 4Motion DSG,Wunderschönes Blau! | Navi | Rückfahrkamera | R-Felgen | 8-Fach Bereift | Frisch Poliert! | Frisch ab Service & MFK,CHF 30'900.–,07.2016,Limousine,55'442 km,Essence,Boîte manuelle automatisée,301 PS (221 kW),4 roues motrices,6.9 l/100 km,Oui,,Non,Non,,"Wülflingerstrasse 26, 8400 Winterthur",Listing ID: 10521935,Sehr freundlich und offensichtlich kompetent. Wesentlich motivierter als Marken- ...,2023-03-29,Non
1697697994-1646,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2021-occasion-10838810,VW Golf 1.5 e TSI ACT Life DSG,Golf 8 con pochi KM e DSG,CHF 30'900.–,09.2021,Limousine,7'163 km,Hybride léger essence/électrique,Automatique,130 PS (96 kW),Traction avant,5.8 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Via Monte Boglia 24, 6900 Lugano",Listing ID: 10857735,Pacchetto consegna incluso //  575595  Ruote da neve non nuove comprese vedi foto .,2023-09-08,CHF 41'220
1697698007-1647,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2022-occasion-10855856,VW Golf 1.5 e TSI ACT Life DSG,,CHF 30'900.–,11.2022,Limousine,26'000 km,Hybride léger essence/électrique,Automatique,130 PS (96 kW),Traction avant,5.8 l/100 km,Oui,,Non,Oui,"Dès la 1ère mise en circulation, 48 mois ou 100'000 km","Giessenstrasse 4, 8600 Dübendorf",Listing ID: 10938999,"[BD] Soul - Schwarz
[0Q] Pure White Uni
[#G2] Volkswagen Garantie+ für das 3. + 4. Jahr, max. 100'000 km (netto)",2023-09-14,CHF 39'440
1697698020-1648,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10942341,VW Golf 1.4 TSI PHEV Style,Livrable de suite / Garantie 12 mois / entretenu / service du jour,CHF 30'900.–,09.2020,Limousine,29'000 km,Hybride rechargeable essence/électrique,Automatique,204 PS (150 kW),Traction avant,1.1 l/100 km,Non,,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Route d'Yverdon 19, 1417 Essertines-Yverdon",Listing ID: 10333596,Crédit/Leasing et reprise de votre véhicule possible. N'hésitez pas à nous contacter pour une offre. Venez la découvrir et l'essayer au Garage d’Essertines Bovay SA,2023-10-14,CHF 50'470
1697698033-1649,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2019-occasion-8772799,VW e-Golf,* Sitzheizung * Rückfahrkamera * LED * Navigation * ACC * usw. *,CHF 30'900.–,12.2019,Limousine,1'000 km,Électrique,Automatique,136 PS (100 kW),Traction avant,300 km,Oui,,Non,Non,24 mois,"Schachenstrasse 52, 3421 Lyssach",Listing ID: 10728280,2 Jahre / 30'000 km,2022-11-14,CHF 37'130
1697698046-1650,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2019-occasion-10915497,VW Golf 2.0 TSI GTI TCR DSG,VW Golf 7 2.0 GTI TCR zu Verkaufen!,CHF 30'990.–,05.2019,Limousine,58'500 km,Essence,Boîte manuelle automatisée,290 PS (213 kW),Traction avant,7.9 l/100 km,Non,27.05.2019,Non,Non,,"Baumgartenweg 36, 8854 Siebnen",Listing ID: 10888178,"Das Auto ist in einem sehr guten Zustand. 
Wurde nur im Sommer gefahren. 
Das Auto hat ca. 58‘500 km.",2023-10-04,Non
1697698059-1651,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10806637,VW Golf 2.0 TSI GTI TCR DSG,,CHF 30'990.–,01.2020,Limousine,66'000 km,Essence,Automatique,290 PS (213 kW),Traction avant,6.7 l/100 km,Non,13.10.2020,Non,Oui,"À partir de la livraison du véhicule, 12 mois","Muttenzerstrasse 143, 4133 Pratteln BL",Listing ID: 10906014,W010083 OPR,2023-08-28,CHF 56'880
1697698074-1652,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10877025,VW Golf 1.5 eTSI  mHEV ACT R-Line DSG,Entretien est suivi à jour / 2 jeux de roues hiver + été / Leasing et reprise possible / Disponible de suite,CHF 30'990.–,02.2021,Limousine,42'100 km,Hybride léger essence/électrique,Boîte manuelle automatisée,150 PS (110 kW),Traction avant,5.9 l/100 km,Oui,15.03.2021,Non,Non,,"Route de Granges 1i, 1607 Palézieux",Listing ID: 10896230,"Bienvenue chez Carooh Sàrl, votre spécialiste véhicule d'occasion toutes marques.
Nous sommes fiers de vous offrir un large choix de véhicules d'occasion de qualité supérieure, toutes marques confondues.

Nous savons qu'acheter une voiture d'occasion peut parfois être stressant, c'est pourquoi nous avons mis en place un service personnalisé pour vous accompagner dans toutes les étapes de votre projet automobile : achat, vente, reprise, financement, garantie et assurance auto.

Nos conseillers expérimentés sont à votre disposition pour répondre à toutes vos questions et vous aider à trouver le véhicule qui convient le mieux à vos besoins et à votre budget.
Nous sommes disponibles du lundi au vendredi de 08h30 à 18h30 non-stop et nous nous déplaçons partout en Suisse romande.

Avant toute visite, n'hésitez pas à nous contacter pour assurer l'entière disponibilité de votre conseiller et du véhicule de votre choix.

Vous pouvez nous joindre par téléphone au 079 197 36 60, par e-mail ou via notre site internet www.carooh.ch.

Si vous êtes tenté par le véhicule affiché, sachez qu'il est d'origine suisse, avec un service complet à jour.
Nous vous proposons également la possibilité de livraison partout en Suisse sur demande.

Nous pouvons également vous proposer une garantie complémentaire ou reprendre votre ancien véhicule sur demande. Le financement est également possible avec le crédit et le leasing.

Retrouvez tous nos modèles actuellement en vente sur notre site internet : www.carooh.ch.

L'équipe Carooh Sàrl",2023-09-21,Oui
1697698089-1653,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2020-occasion-10280729,VW Golf 2.0 TSI GTI DSG,"Virtual Cockpit,Automatische Distazregelung ACC,Vordersitze heizbar,Rückfahrkamera,Matrix LED,Winterpaket,Navigationssystem",CHF 30'999.–,11.2020,Limousine,47'000 km,Essence,Boîte manuelle automatisée,245 PS (180 kW),Traction avant,-,Oui,27.03.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Hauptstrasse 1, 8543 Gundetswil (ZH)",Listing ID: 9147175,"Sehr geehrte Damen und Herren

Vielen Dank, dass Sie uns Ihr Vertrauen schenken und sich für unser Angebot entschieden haben.

Für eine unverbindliche Beratung und Probefahrt stehen wir Ihnen gerne zur Verfügung.

Bitte vereinbaren Sie einen Besichtigungstermin, damit wir das Fahrzeug für Sie bereitstellen können.

Trotz der großen Sorgfalt sind Inseratsfehler nicht ausgeschlossen.
Irrtümer und Zwischenverkauf vorbehalten, Keine Gewähr für Ausstattungsdetails.

-Tausch sowie Finanzierung möglich

-Ablieferungspauschale ab 350.-",2023-02-22,Oui
1697698102-1654,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2018-occasion-10948968,VW Golf 2.0 TSI R 4Motion DSG,,CHF 31'000.–,05.2018,Limousine,101'000 km,Essence,Boîte manuelle automatisée,310 PS (228 kW),4 roues motrices,7 l/100 km,Non,,Non,Non,,"Avenue Haldimand 38, 1400 Yverdon les bains",Listing ID: 10547185,,2023-10-17,Non
1697698115-1655,https://www.autoscout24.ch/fr/voitures/vw--golf?cond=49&pricefrom=12500&make=82&model=585&sort=price_desc&vehtyp=10,,,https://www.autoscout24.ch/fr/d/vw-golf-limousine-2021-occasion-10854020,VW Golf 2.0 TSI GTI DSG,,CHF 31'396.–,04.2021,Limousine,23'100 km,Essence,Boîte manuelle automatisée,245 PS (180 kW),Traction avant,-,Oui,21.08.2023,Non,Oui,"À partir de la livraison du véhicule, 12 mois ou 20'000 km","Chemin du Vallon 30 (face à Conforama), 1030 Bussigny-près-Lausanne",Listing ID: 10456032,,2023-09-13,Non
