"annonce.link.href","title","subtitle","price","date","body.type","kilometers","fuel.type","transmission","power","drivetrain","consumption","expertise","expertise.date","accident","warranty","warranty.details","location","listing.id","created.date","new.price","description.text","defective","vehicle.age","listing.age"
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10461567","VOLVO XC60 T8 eAWD Inscription Geartronic","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",62530,2021-11-01,"SUV / Tout-terrain",10000,"Hybride rechargeable essence/électrique","Automatique",390,"4 roues motrices",2.3,TRUE,2021-11-01,FALSE,TRUE,"A partir du, 02.11.2021, 60 mois ou 150'000 km","Flawilerstrasse 31, 9500 Wil",10461567,2023-04-24,95480,"Vielen Dank an das gesamte Team von Volvo Baldegger Wil für die Dienstleistungen ...",FALSE,730,191
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10573473","VOLVO XC60 T8 eAWD Polestar Geartronic","Vhc CH - crochet de remorque Roues hiver",62700,2020-10-01,"SUV / Tout-terrain",21000,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",2.1,FALSE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Route d'Aproz 4, 1950 Sion",10573473,2023-06-01,102525,"Attelage de remorquage
Roues d'hiver",FALSE,1126,153
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10900337","VOLVO XC60 2.0 T8 TE R-Design eAWD","Rufen Sie uns an und sichern Sie sich Ihr Angebot! Wir freuen uns auf Ihren Anruf!",62900,2021-09-01,"SUV / Tout-terrain",34000,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.4,TRUE,2021-09-17,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Seestrasse 115/117, 8700 Küsnacht",10900337,2023-09-29,102925,"Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

Sie erreichen uns unter der Telefonnummer 044 914 36 36 oder 

Ihr Park Garage AG Team",FALSE,791,33
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10913506","VOLVO XC60 T8 eAWD R-Design Geartronic","Vollausgestattet & Garantie Volvo Swiss Premium 5 Jahre Luftfahrwerk, 22 Zoll Räder, Massagesitze mit Belüftung, 360 Grad Cam",62900,2021-12-01,"SUV / Tout-terrain",29500,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.8,TRUE,2021-12-15,FALSE,TRUE,"Dès la 1ère mise en circulation, 120 mois ou 150'000 km","Alte Aach 2, 8599 Salmsach",10913506,2023-10-04,102000,"Sichern Sie sich jetzt dieses exklusive Angebot: 
Ein fantastischer Volvo XC60 2.0 T8 TE R-Design eAWD steht zum Verkauf!

Dieses Fahrzeug ist der Inbegriff von Luxus und Leistung und wird Ihre Fahreindrücke auf ein völlig neues Niveau heben. Der Volvo XC60 ist bereits für sein elegantes Design und seine hervorragende Verarbeitung bekannt, und dieses Modell ist keine Ausnahme. Hier sind einige der Highlights:

Volvo XC60 2.0 T8 TE R-Design eAWD

Top-Ausstattung:

Bower & Wilkins Premium Sound-System: Erleben Sie Musik in einer nie dagewesenen Klarheit und Präzision. Jeder Ton wird zu einem unvergesslichen Erlebnis.

5 Jahre Volvo Swiss Premium Garantie: Genießen Sie absolute Sorgenfreiheit mit einer umfassenden Garantie, die sogar das Luftfahrwerk abdeckt.

22 Zoll Räder: Diese großen Räder verleihen dem Volvo XC60 nicht nur einen imposanten Look, sondern sorgen auch für eine herausragende Straßenlage.

Massagesitze mit Belüftung: Die komfortablen Massagesitze sind der perfekte Ort, um sich zu entspannen und die Fahrt zu genießen. Die Belüftung hält Sie dabei stets angenehm gekühlt.

360 Grad Kamera: Nie mehr mühsames Einparken oder Manövrieren in engen Situationen. Mit der 360-Grad-Kamera haben Sie stets den perfekten Überblick.

Dieser Volvo XC60 2.0 T8 TE R-Design eAWD ist ein echtes Juwel und bietet Ihnen alles, was Sie sich von einem Premium-SUV wünschen. 
Er ist in einem makellosen Zustand und bereit, Sie auf unzählige Abenteuer zu begleiten.

Zögern Sie nicht länger und sichern Sie sich dieses außergewöhnliche Auto! 
Kontaktieren Sie uns noch heute, um eine Probefahrt zu vereinbaren und dieses Fahrzeug in Aktion zu erleben. 
Sie werden begeistert sein!

___________

Leasing, Kredit oder Eintausch möglich.",FALSE,700,28
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10855446","VOLVO XC60 B4 Diesel Mild Hybrid AWD Ultimate Dark Geartronic","",62900,2022-09-01,"SUV / Tout-terrain",23900,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue de l'Etang 13, 1630 Bulle",10855446,2023-09-14,NA,"",FALSE,426,48
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10292757","VOLVO XC60 T8 eAWD Polestar Geartronic","",63000,2021-01-01,"SUV / Tout-terrain",78000,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",2.1,TRUE,2021-01-04,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","1291 Commugny",10292757,2023-02-26,NA,"",FALSE,1034,248
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10705584","VOLVO XC60 2.0 B5 MH Ultimate Dark A","*** Véhicule suisse *** Garantie d'usine 5 ans/150'000km - service inclus 10 ans/150'000 dès la première mise en circulation",63000,2022-09-01,"SUV / Tout-terrain",17500,"Hybride léger essence/électrique","Automatique",264,"4 roues motrices",8.9,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue du Simplon 47, 1920 Martigny",10705584,2023-07-17,NA,"",FALSE,426,107
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10828880","VOLVO XC60 2.0 B4 MH Ultimate Bright AWD","Anhängerkupplung schwenkbar, Zuglast 2'400 kg",63000,2022-11-01,"SUV / Tout-terrain",21000,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Luzernerstrasse 49, 4800 Zofingen",10828880,2023-09-05,87400,"Volvo Swiss Premium: 5 Jahre oder 150'000 km Garantie // 10 Jahre oder 150'000 km Gratis-Service (ab 1. Inverkehrsetzung)",FALSE,365,57
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10780484","VOLVO XC60 2.0 T6 TE Ultimate Dark eAWD","*** Véhicule suisse *** Garantie d'usine 5 ans/150'000km - service inclus 10 ans/150'000 dès la première mise en circulation",63100,2022-11-01,"SUV / Tout-terrain",14900,"Hybride rechargeable essence/électrique","Automatique",398,"4 roues motrices",1.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue du Simplon 47, 1920 Martigny",10780484,2023-08-18,NA,"",FALSE,365,75
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10076197","VOLVO XC60 2.0 B4 MH Plus Bright AWD","Volvo Swiss Premium Garantie5 Jahre oder 150`000 Km Garantie10 Jahre oder 150`000 Km Gratisservice",63180,2023-03-01,"SUV / Tout-terrain",16000,"Hybride léger diesel/électrique","Automatique",197,"4 roues motrices",7.2,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 160, 3613 Steffisburg",10076197,2022-12-03,78978,"Herr Schenk ist sehr nett und kompetent!  Er macht eine ehrliche und symphatische ...",FALSE,245,333
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10704068","VOLVO XC60 2.0 T8 TE Inscription eAWD","XC60 Facelift | MY22 | CH-Fahrzeug inkl. 10 Jahre / 150'000km Service | sofort lieferbar |",63250,2021-09-01,"SUV / Tout-terrain",27999,"Hybride rechargeable essence/électrique","Automatique",304,"4 roues motrices",2.4,TRUE,2021-09-16,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Sihlbruggstrasse 2, 6340 Baar",10704068,2023-07-17,102385,"Hüsser & Palkoska AG | Volvo-Baar
Ihr Volvo-Partner im Kanton Zug und Umgebung seit 1969. 
Unser Garagenbetrieb ist der kompetente Ansprechpartner bei allen Themen rund ums Auto.
Ob Fahrzeugkauf, Finanzierung und Versicherungsangebote, wir helfen Ihnen gerne, dass maßgeschneidert Angebot für Sie zu finden. 
Zeit für einen Wechsel? 
Auch Eintauschfahrzeuge sind gerne Willkommen bei uns.

Wir freuen uns Sie bald persönlich bei uns begrüssen zu dürfen. 
Hüsser & Palkoska AG",FALSE,791,107
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10978863","VOLVO XC60 T8 eAWD Inscription Geartronic","Top Zustand, 2021 mit nur 24'000km, Panoramadach, Plugin-Hybrid, Komplettausstattung und 8fach bereift. Neupreis 98'500.-",63500,2021-02-01,"SUV / Tout-terrain",24000,"Hybride rechargeable essence/électrique","Automatique",391,"4 roues motrices",2.8,TRUE,2021-02-15,FALSE,FALSE,"","5000 Aarau",10978863,2023-10-27,98539,"",FALSE,1003,5
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-7419359","VOLVO XC60 T8 eAWD R-Design","IntelliSafe-Surround inkl. BLIS, Totwinkel-Assistent, LCMA, Cross Traffic Alert CTA",63760,2021-04-01,"SUV / Tout-terrain",14500,"Hybride rechargeable essence/électrique","Automatique",303,"4 roues motrices",2.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois","Andelfingerstrasse 16, 8416 Flaach",7419359,2022-11-14,97200,"",FALSE,944,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10967432","VOLVO XC60 2.0 T8 TE Polestar eAWD","Anhängerkupplung 2100 kg, Navigation inkl. 360° Kamera, Head-Up Display, Pilot Assist, LED-Scheinwerfer, Alufelgen 22""",63800,2020-08-01,"SUV / Tout-terrain",38500,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",3.3,TRUE,2020-08-12,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Sinserstrasse 45, 6330 Cham",10967432,2023-10-24,103655,"Imholz Autohaus AG
Mit unseren 4 Marken und einem grossen Occasionsangebot finden Sie sicher das passende Fahrzeug. Zögern Sie nicht mit Ihrem Wunsch-Auto Probe zu fahren und vereinbaren Sie einen Termin bei uns.

Ob Versicherung, Finanzierung, Teilzahlung oder Miete, wir erstellen Ihnen gerne das passende Angebot für Sie.

Wir freuen uns auf Ihren Besuch.
Imholz Autohaus AG
Familiär - Freundlich - Kundenorientiert

Unsere Standorte:
Peugeot / Volvo
Sinserstrasse 45, 6330 Cham

FordStore (Personenwagen)
Sinserstrasse 55, 6330 Cham

TransitCenter (Ford / Peugeot / Isuzu Nutzfahrzeuge)
Knonauerstrasse 43, 6330 Cham

Occasionen
Knonauerstrasse 43, 6330 Cham

Preis ist excl. Ablieferungspauschale.",FALSE,1187,8
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-9888368","VOLVO XC60 T6 eAWD R-Design","",63900,2022-04-01,"SUV / Tout-terrain",25000,"Hybride rechargeable essence/électrique","Automatique",253,"4 roues motrices",NA,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Avenue de Grandson 39, 1400 Yverdon les Bains",9888368,2022-11-14,NA,"CRochet",FALSE,579,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10432047","VOLVO XC60 2.0 T8 TE Inscription eAWD","HINWEIS: Standort Filiale Meggen Tel. 041 377 37 37, im Kundenauftrag",63900,2021-07-01,"SUV / Tout-terrain",16000,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",2.8,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10432047,2023-04-13,81050,"Standort Filiale Meggen Tel. 041 377 37 37, im Kundenauftrag",FALSE,853,202
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10187295","VOLVO XC60 T6 eAWD PluginHybrid Plus Bright Geartronic","",63900,2022-11-01,"SUV / Tout-terrain",19000,"Hybride rechargeable essence/électrique","Automatique",253,"4 roues motrices",1,TRUE,2022-11-24,FALSE,FALSE,"","Rue Viguet 1, 1227 Genève - Acacias",10187295,2023-01-19,85040,"Vitres latérales et lunette arrière teintées, Pack Hiver, Pack Driver Assist, Volant chauffant, Sièges chauffants AV et AR, Avertisseur de changement de voie, Assistant de tenue de voie actif LKAS, Assistant d'angle mort, Avertisseur de trafic transversal, Régulateur de vitesse adaptif ACC, BLIS Blind Spot Information System, Pack: Drive Assist Pack, Pack: Pack d'hiver, Peinture: Peinture métallisée, Assist: Driver Awareness - avec système d'infor, Assist: Driver Assist - Système d'aide à la con, Volant: Volant chauffant, Sièges: Sièges AV chauffants, Sièges: Chauffage des sièges auxilliaires arriè",FALSE,365,286
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10345060","VOLVO XC60 2.0 T8 TE Inscription eAWD","*** Weitere Fahrzeuge von uns unter www.volvoworben.ch ***",63950,2020-12-01,"SUV / Tout-terrain",16067,"Hybride rechargeable essence/électrique","Automatique",303,"4 roues motrices",2.4,TRUE,2020-11-18,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Hauptstrasse 64, 3252 Worben",10345060,2023-03-14,89180,"Dieser Betrieb ist absolut nicht zu empfehlen. Habe einen Volvo ""Selekt"" gekauft ...",FALSE,1065,232
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10670485","VOLVO XC60 T6 eAWD Inscription Geartronic","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",63950,2022-03-01,"SUV / Tout-terrain",26000,"Hybride rechargeable essence/électrique","Automatique",340,"4 roues motrices",NA,TRUE,2022-02-28,FALSE,TRUE,"A partir du, 01.03.2022, 60 mois ou 150'000 km","Erlachstrasse 3, 9014 St. Gallen",10670485,2023-07-04,90040,"Anhängerzugvorrichtung (schwenkbar, 13-polig)",FALSE,610,120
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10705601","VOLVO XC60 2.0 T6 TE Ultimate Dark eAWD","*** Véhicule suisse *** Garantie d'usine 5 ans/150'000km - service inclus 10 ans/150'000 dès la première mise en circulation",64600,2022-10-01,"SUV / Tout-terrain",13400,"Hybride rechargeable essence/électrique","Automatique",398,"4 roues motrices",1.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Rue du Simplon 47, 1920 Martigny",10705601,2023-07-17,NA,"",FALSE,396,107
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10699982","VOLVO XC60 2.0 T8 TE Polestar eAWD","",64900,2021-10-01,"SUV / Tout-terrain",20000,"Hybride rechargeable essence/électrique","Automatique",405,"4 roues motrices",3.3,TRUE,NA,FALSE,FALSE,"","Rüeggisingerstrasse 61 / Luzernerstrasse 44, 6021 Emmenbrücke / 6045 Meggen",10699982,2023-07-14,98620,"",FALSE,761,110
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10956163","VOLVO XC60 T8 eAWD PluginHybrid Ultimate Bright Geartronic","Auto CH",64900,2022-06-01,"SUV / Tout-terrain",9452,"Hybride rechargeable essence/électrique","Automatique",455,"4 roues motrices",1.3,TRUE,2023-10-19,FALSE,TRUE,"Dès la 1ère mise en circulation, 2 mois","Via alla Stampa 6b, 6964 Lugano-Davesco",10956163,2023-10-19,NA,"top garage !",FALSE,518,13
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10943238","VOLVO XC60 2.0 T8 TE Plus Dark eAWD","VSP Gratisservice 10 Jahre oder 150'000km",64900,2022-07-01,"SUV / Tout-terrain",38000,"Hybride rechargeable essence/électrique","Automatique",310,"4 roues motrices",1.3,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Bernstrasse 160, 3613 Steffisburg",10943238,2023-10-14,97935,"Herr Schenk ist sehr nett und kompetent!  Er macht eine ehrliche und symphatische ...",FALSE,488,18
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10804760","VOLVO XC60 T6 eAWD PluginHybrid R-Design Geartronic","",64900,2022-02-01,"SUV / Tout-terrain",25000,"Hybride rechargeable essence/électrique","Automatique",253,"4 roues motrices",NA,TRUE,2022-02-11,FALSE,TRUE,"A partir du, 11.02.2022, 60 mois","Rue du Grand-Pré 2, 1202 Genève",10804760,2023-08-28,88770,"Toujours parfait
Accueil et service impeccable",FALSE,638,65
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2023-occasion-10689372","VOLVO XC60 2.0 B4 MH Ultimate Dark A","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",64950,2023-02-01,"SUV / Tout-terrain",9000,"Hybride léger diesel/électrique","Automatique",211,"4 roues motrices",6.3,TRUE,2023-02-01,FALSE,TRUE,"A partir du, 01.02.2023, 60 mois ou 150'000 km","Erlachstrasse 3, 9014 St. Gallen",10689372,2023-07-11,83250,"Abgedunkelte Seitenscheiben und Heckscheibe, Metallic-Lackierung, 360° Kamera, Sportsitze in Textil/ Leder Nappa",FALSE,273,113
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-8993334","VOLVO XC60 B5 Benzin Mild Hybrid AWD Inscription Geartronic","50% WIR-Anteil möglich",65000,2021-06-01,"SUV / Tout-terrain",25100,"Hybride léger essence/électrique","Automatique",250,"4 roues motrices",8.9,TRUE,NA,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Obermühleweg 5, 7302 Landquart",8993334,2022-11-14,80265,"",FALSE,883,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10200639","VOLVO XC60 B6 Benzin Mild Hybrid AWD Plus Bright Geartronic","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",65430,2022-07-01,"SUV / Tout-terrain",6000,"Hybride léger essence/électrique","Automatique",314,"4 roues motrices",NA,TRUE,2023-01-01,FALSE,TRUE,"A partir du, 14.07.2022, 60 mois ou 150'000 km","Flawilerstrasse 31, 9500 Wil",10200639,2023-01-25,91220,"Sommerkomplettradsatz 22''",FALSE,488,280
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10122842","VOLVO XC60 B6 Benzin Mild Hybrid AWD R-Design Geartronic","Holen Sie sich Ihr BEST PRICE Angebot bei der Baldegger Group!",65890,2021-12-01,"SUV / Tout-terrain",7500,"Hybride léger essence/électrique","Automatique",300,"4 roues motrices",7.3,TRUE,2021-12-01,FALSE,TRUE,"A partir du, 30.12.2021, 60 mois ou 150'000 km","Erlachstrasse 3, 9014 St. Gallen",10122842,2022-12-22,100570,"Wir sind begeistert von der Kundenorientierung, Freundlichkeit, Servicequalität. ...",FALSE,700,314
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2022-occasion-10791186","VOLVO XC60 T6 eAWD Inscription","",65900,2022-04-01,"SUV / Tout-terrain",17500,"Essence","Automatique",253,"4 roues motrices",NA,TRUE,2022-01-01,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Seestrasse 115/117, 8700 Küsnacht",10791186,2023-08-22,89170,"Herzlich Willkommen bei carplanet.ch

Danke, dass Sie sich für dieses Fahrzeug interessieren.

Möchten Sie dieses Fahrzeug gerne Probefahren?
Wollen Sie eine unverbindliche Offerte mit einer massgeschneiderten Finanzierungsvariante (Leasing oder Finanzierungskauf)? 

Oder haben Sie ein Fahrzeug, das Sie Eintauschen möchten? 

Gerne stehen wir Ihnen für diese Fragen zur Verfügung. 

Sie erreichen uns unter der Telefonnummer 044 914 36 36 oder 

Ihr Park Garage AG Team",FALSE,579,71
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-9997453","VOLVO XC60 T6 eAWD R-Design","",65900,2022-01-01,"SUV / Tout-terrain",18000,"Hybride rechargeable essence/électrique","Automatique",320,"4 roues motrices",NA,TRUE,NA,FALSE,FALSE,"","Kantonsstrasse 61, 3930 Visp",9997453,2022-11-14,NA,"",FALSE,669,352
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2021-occasion-10141793","VOLVO XC60 2.0 T6 TE R-Design eAWD","",65981,2021-06-01,"SUV / Tout-terrain",39308,"Hybride rechargeable essence/électrique","Automatique",253,"4 roues motrices",2.4,TRUE,2021-06-10,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Freiburgstrasse 396, 3018 Bern",10141793,2023-01-03,87000,"",FALSE,883,302
"https://www.autoscout24.ch/fr/d/volvo-xc60-suvtout-terrain-2020-occasion-10768660","VOLVO XC60 2.0 T8 TE Inscription eAWD","",65990,2020-07-01,"SUV / Tout-terrain",29800,"Hybride rechargeable essence/électrique","Automatique",392,"4 roues motrices",3,TRUE,2020-07-19,FALSE,TRUE,"Dès la 1ère mise en circulation, 60 mois ou 150'000 km","Hausmattstrasse 3, 4613 Rickenbach",10768660,2023-08-14,105630,"Immer freundliche Bedienung und zuvorkommendes Personal",FALSE,1218,79
